household_id,division_id,my_needs_segment,persona,facts_seg,ecom_ind,rewards_engaged,email_flag,push_flag,sms_flag,pre_weekly_net_sales,channel_mix
1021272,6,One_Stop_Low_Price,Convenience,Occasional,1,1,1,1,0,18.18,4.Email+Push
1021273,2,Chasing_Price,Premium,Loyal,0,1,1,0,1,116.42,5.Email+SMS
1021274,3,One_Stop_Low_Price,Convenience,Loyal,1,1,1,1,0,24.6,4.Email+Push
1021275,6,Healthy_Foodies,Convenience,Lapsing,1,0,1,1,0,118.97,4.Email+Push
1021276,1,Healthy_Foodies,Wellness,New,0,1,0,1,0,69.97,2.Push-only
1021278,3,Scratch_Foodies,Wellness,Loyal,0,1,1,0,0,85.14,1.Email-only
1021279,6,Healthy_Foodies,Convenience,Occasional,0,1,1,0,1,34.68,5.Email+SMS
1021280,4,Easy_Shopping,Value,Loyal,0,1,1,1,0,54.74,4.Email+Push
1021281,3,Scratch_Foodies,Value,Occasional,0,1,1,1,1,73.38,7.Email+Push+SMS
1021282,8,Easy_Eating,Convenience,Loyal,1,1,1,1,1,14.04,7.Email+Push+SMS
1021283,1,Scratch_Foodies,Wellness,Occasional,0,1,1,0,1,63.57,5.Email+SMS
1021284,5,Healthy_Foodies,Convenience,New,1,1,1,1,0,178.4,4.Email+Push
1021285,1,One_Stop_Low_Price,Wellness,Loyal,0,0,1,1,1,20.51,7.Email+Push+SMS
1021286,5,Easy_Eating,Convenience,Occasional,0,1,1,1,0,60.15,4.Email+Push
1021287,4,Easy_Shopping,Family,Lapsing,0,1,0,0,1,112.39,3.SMS-only
1021288,2,Scratch_Foodies,Convenience,Loyal,0,0,1,0,0,140.27,1.Email-only
1021290,7,One_Stop_Low_Price,Value,Occasional,0,1,1,1,0,38.13,4.Email+Push
1021291,3,Healthy_Foodies,Convenience,Occasional,0,1,1,0,0,24.65,1.Email-only
1021292,1,Easy_Eating,Convenience,Loyal,1,1,1,0,0,499.9,1.Email-only
1021294,4,Easy_Eating,Convenience,Occasional,0,1,1,0,0,181.74,1.Email-only
1021295,5,One_Stop_Low_Price,Wellness,Occasional,1,1,1,0,1,35.48,5.Email+SMS
1021296,3,Chasing_Price,Convenience,Loyal,1,1,1,0,0,68.44,1.Email-only
1021298,5,Easy_Shopping,Family,Lapsing,1,0,1,0,0,72.43,1.Email-only
1021299,2,One_Stop_Low_Price,Value,Loyal,0,1,0,0,1,27.93,3.SMS-only
1021300,1,Chasing_Price,Wellness,Lapsing,0,0,1,1,0,144.04,4.Email+Push
1021301,3,Healthy_Foodies,Value,Lapsing,0,0,1,1,1,20.93,7.Email+Push+SMS
1021303,8,Healthy_Foodies,Family,Lapsing,0,1,1,1,0,179.0,4.Email+Push
1021304,4,One_Stop_Low_Price,Value,Loyal,0,1,0,1,0,41.06,2.Push-only
1021305,1,One_Stop_Low_Price,Family,New,0,1,0,1,0,20.33,2.Push-only
1021306,6,Easy_Eating,Convenience,New,0,1,1,1,0,242.3,4.Email+Push
1021307,2,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,65.48,1.Email-only
1021308,8,Easy_Eating,Value,Loyal,0,0,1,0,0,28.82,1.Email-only
1021309,2,Chasing_Price,Family,Loyal,0,0,1,0,0,26.06,1.Email-only
1021310,7,Chasing_Price,Wellness,Occasional,0,0,1,0,0,10.67,1.Email-only
1021311,7,One_Stop_Low_Price,Family,Occasional,0,0,1,0,0,27.69,1.Email-only
1021312,6,Healthy_Foodies,Value,Loyal,0,1,0,0,1,59.69,3.SMS-only
1021313,1,Easy_Shopping,Value,Loyal,0,1,1,1,0,48.41,4.Email+Push
1021314,6,Scratch_Foodies,Value,Lapsing,1,1,1,1,0,46.6,4.Email+Push
1021315,5,Easy_Eating,Convenience,Loyal,0,1,1,0,0,57.3,1.Email-only
1021316,2,Scratch_Foodies,Value,Occasional,1,1,1,0,0,79.41,1.Email-only
1021317,3,Easy_Shopping,Value,Occasional,0,1,0,1,0,12.44,2.Push-only
1021318,4,One_Stop_Low_Price,Premium,Loyal,0,1,1,1,1,36.65,7.Email+Push+SMS
1021319,7,One_Stop_Low_Price,Family,Occasional,0,1,1,0,0,69.18,1.Email-only
1021320,5,Chasing_Price,Wellness,Lapsing,1,1,1,1,0,31.94,4.Email+Push
1021321,3,Easy_Shopping,Wellness,Occasional,0,1,1,0,1,9.84,5.Email+SMS
1021322,4,One_Stop_Low_Price,Value,Occasional,0,1,0,1,0,12.18,2.Push-only
1021323,1,Scratch_Foodies,Wellness,Loyal,1,1,1,0,0,63.23,1.Email-only
1021325,5,Easy_Eating,Convenience,Loyal,0,0,0,1,0,18.7,2.Push-only
1021326,4,Healthy_Foodies,Convenience,New,0,0,1,0,0,41.39,1.Email-only
1021327,5,One_Stop_Low_Price,Premium,Loyal,0,0,1,1,0,59.76,4.Email+Push
1021328,3,Easy_Eating,Family,Occasional,1,1,1,1,0,136.62,4.Email+Push
1021329,3,One_Stop_Low_Price,Premium,Loyal,0,1,1,0,0,63.8,1.Email-only
1021330,5,Easy_Shopping,Value,Loyal,0,1,1,1,0,54.58,4.Email+Push
1021331,1,Scratch_Foodies,Premium,Loyal,0,0,1,1,0,32.14,4.Email+Push
1021332,8,Healthy_Foodies,Value,Loyal,0,1,1,1,1,78.83,7.Email+Push+SMS
1021333,7,Healthy_Foodies,Family,Loyal,0,0,1,0,0,21.9,1.Email-only
1021334,7,One_Stop_Low_Price,Wellness,New,1,0,1,0,0,13.19,1.Email-only
1021335,7,Easy_Shopping,Wellness,New,0,1,1,0,0,12.35,1.Email-only
1021336,3,Easy_Shopping,Family,Loyal,0,1,1,1,0,67.27,4.Email+Push
1021337,3,One_Stop_Low_Price,Premium,Occasional,0,1,1,1,0,55.11,4.Email+Push
1021338,6,Chasing_Price,Value,Occasional,0,1,1,1,0,96.53,4.Email+Push
1021340,6,Easy_Eating,Convenience,Loyal,1,0,1,0,0,96.49,1.Email-only
1021341,1,Easy_Shopping,Value,New,0,1,1,1,0,39.83,4.Email+Push
1021343,3,Chasing_Price,Premium,Occasional,0,1,1,0,0,48.78,1.Email-only
1021344,6,Easy_Shopping,Value,Loyal,0,0,0,1,0,64.21,2.Push-only
1021345,3,Easy_Shopping,Value,New,1,0,1,1,0,112.69,4.Email+Push
1021346,4,Easy_Eating,Convenience,Lapsing,0,0,1,1,0,19.51,4.Email+Push
1021347,7,Chasing_Price,Premium,Lapsing,0,1,0,1,1,87.3,6.Push+SMS
1021348,3,One_Stop_Low_Price,Value,Lapsing,1,0,1,0,0,21.76,1.Email-only
1021349,2,Easy_Eating,Family,Lapsing,1,1,1,0,0,14.03,1.Email-only
1021350,1,Easy_Shopping,Convenience,Loyal,0,0,0,0,1,19.82,3.SMS-only
1021352,4,Easy_Shopping,Family,Loyal,0,1,1,1,0,15.54,4.Email+Push
1021353,4,One_Stop_Low_Price,Value,New,1,1,1,1,0,64.35,4.Email+Push
1021354,1,One_Stop_Low_Price,Wellness,Loyal,0,1,1,0,0,43.48,1.Email-only
1021356,7,Chasing_Price,Premium,New,0,1,1,1,0,10.52,4.Email+Push
1021357,5,Easy_Eating,Convenience,Loyal,0,0,1,1,0,42.5,4.Email+Push
1021358,1,Easy_Shopping,Value,Occasional,1,1,1,1,1,37.35,7.Email+Push+SMS
1021359,1,Scratch_Foodies,Convenience,Loyal,0,1,1,0,0,24.88,1.Email-only
1021360,1,Easy_Eating,Convenience,Loyal,1,1,1,1,0,211.88,4.Email+Push
1021361,6,Easy_Shopping,Family,Loyal,0,0,1,1,0,60.15,4.Email+Push
1021362,5,Easy_Shopping,Wellness,Occasional,0,1,1,0,1,133.92,5.Email+SMS
1021363,4,Chasing_Price,Family,Loyal,0,0,1,1,0,127.62,4.Email+Push
1021364,4,Scratch_Foodies,Value,Occasional,0,0,1,0,0,70.55,1.Email-only
1021365,6,One_Stop_Low_Price,Convenience,Loyal,0,1,1,1,0,47.64,4.Email+Push
1021366,2,Easy_Eating,Value,Occasional,1,0,1,1,1,98.62,7.Email+Push+SMS
1021367,2,Easy_Eating,Wellness,New,0,1,1,0,0,14.97,1.Email-only
1021368,3,Easy_Eating,Value,Occasional,0,0,1,1,0,18.47,4.Email+Push
1021371,4,Chasing_Price,Value,Loyal,0,1,1,0,1,16.54,5.Email+SMS
1021372,6,Easy_Eating,Premium,Occasional,1,1,1,0,0,102.64,1.Email-only
1021373,1,Easy_Shopping,Family,Loyal,0,0,1,0,0,16.75,1.Email-only
1021374,3,Chasing_Price,Convenience,Occasional,1,1,1,1,0,29.9,4.Email+Push
1021375,4,Easy_Eating,Value,New,1,1,1,1,1,52.14,7.Email+Push+SMS
1021376,8,Easy_Shopping,Premium,Loyal,0,0,1,1,0,420.78,4.Email+Push
1021377,1,Chasing_Price,Value,Loyal,1,1,1,0,1,13.48,5.Email+SMS
1021378,3,Chasing_Price,Value,New,1,1,0,1,0,38.9,2.Push-only
1021379,7,One_Stop_Low_Price,Value,Loyal,1,1,1,1,0,12.25,4.Email+Push
1021380,5,Healthy_Foodies,Family,Occasional,0,1,1,0,0,173.2,1.Email-only
1021382,2,Scratch_Foodies,Convenience,New,0,1,1,1,0,64.98,4.Email+Push
1021383,1,Easy_Eating,Wellness,Occasional,0,1,1,0,1,9.78,5.Email+SMS
1021384,2,Healthy_Foodies,Wellness,New,0,1,1,1,0,56.29,4.Email+Push
1021386,6,Easy_Shopping,Family,Lapsing,1,0,1,1,0,27.83,4.Email+Push
1021387,5,Healthy_Foodies,Family,Occasional,1,1,1,0,0,18.76,1.Email-only
1021388,6,Healthy_Foodies,Convenience,Loyal,1,1,1,1,0,13.95,4.Email+Push
1021389,1,Easy_Shopping,Family,Occasional,0,1,1,0,0,60.44,1.Email-only
1021390,2,Scratch_Foodies,Convenience,Occasional,0,1,1,0,0,119.38,1.Email-only
1021392,1,Chasing_Price,Convenience,Occasional,1,1,1,0,0,107.07,1.Email-only
1021393,1,Easy_Shopping,Convenience,Loyal,1,0,1,0,1,83.45,5.Email+SMS
1021394,3,Easy_Shopping,Value,Loyal,0,1,0,1,1,20.69,6.Push+SMS
1021395,1,Scratch_Foodies,Value,Loyal,1,1,1,0,0,32.92,1.Email-only
1021396,1,Easy_Shopping,Value,Lapsing,0,1,0,0,1,66.53,3.SMS-only
1021397,2,Easy_Shopping,Value,Loyal,1,1,1,1,0,38.44,4.Email+Push
1021398,7,Easy_Shopping,Value,Occasional,0,1,0,1,0,54.01,2.Push-only
1021399,1,Healthy_Foodies,Premium,Loyal,1,1,1,0,0,29.42,1.Email-only
1021400,4,Easy_Shopping,Family,Loyal,0,0,1,0,0,78.85,1.Email-only
1021402,3,One_Stop_Low_Price,Value,Loyal,0,0,1,0,1,60.5,5.Email+SMS
1021404,1,Healthy_Foodies,Value,Occasional,0,1,1,1,0,158.51,4.Email+Push
1021406,3,Scratch_Foodies,Convenience,Occasional,0,1,1,0,0,41.53,1.Email-only
1021407,8,Chasing_Price,Value,New,0,0,0,1,0,31.08,2.Push-only
1021408,3,One_Stop_Low_Price,Value,Occasional,1,1,1,0,1,37.94,5.Email+SMS
1021409,3,Easy_Eating,Wellness,Loyal,1,0,1,1,1,26.74,7.Email+Push+SMS
1021410,8,Easy_Shopping,Family,Loyal,0,0,0,1,0,85.16,2.Push-only
1021411,5,Chasing_Price,Family,Occasional,0,1,1,1,1,44.75,7.Email+Push+SMS
1021412,5,Easy_Shopping,Wellness,Occasional,0,1,1,1,0,30.88,4.Email+Push
1021413,3,Scratch_Foodies,Value,Lapsing,0,1,1,0,1,41.05,5.Email+SMS
1021414,7,Scratch_Foodies,Convenience,Occasional,1,1,1,1,0,10.91,4.Email+Push
1021415,4,Easy_Eating,Convenience,Occasional,0,1,1,0,1,97.39,5.Email+SMS
1021416,4,Scratch_Foodies,Wellness,New,0,1,1,0,0,38.22,1.Email-only
1021417,5,One_Stop_Low_Price,Family,Lapsing,1,1,1,1,0,27.03,4.Email+Push
1021418,3,Scratch_Foodies,Premium,Lapsing,1,0,1,0,0,120.37,1.Email-only
1021419,7,Easy_Eating,Wellness,Loyal,0,1,1,0,0,17.87,1.Email-only
1021420,8,Healthy_Foodies,Value,Loyal,0,0,1,0,1,13.72,5.Email+SMS
1021421,4,Easy_Eating,Family,Occasional,0,0,1,1,0,18.46,4.Email+Push
1021422,2,One_Stop_Low_Price,Value,Lapsing,0,0,1,0,0,62.07,1.Email-only
1021423,5,Healthy_Foodies,Family,New,0,1,1,0,1,28.24,5.Email+SMS
1021425,4,Scratch_Foodies,Convenience,Occasional,1,0,1,0,0,19.39,1.Email-only
1021426,1,Healthy_Foodies,Value,Loyal,1,1,1,1,0,109.55,4.Email+Push
1021427,6,Healthy_Foodies,Value,Lapsing,0,1,1,0,0,54.22,1.Email-only
1021428,8,Chasing_Price,Premium,Lapsing,0,1,1,0,0,17.21,1.Email-only
1021429,1,Healthy_Foodies,Value,Loyal,0,0,1,0,0,13.79,1.Email-only
1021430,5,Chasing_Price,Family,Loyal,1,1,1,0,1,36.8,5.Email+SMS
1021431,6,Easy_Eating,Value,New,0,1,1,1,0,45.77,4.Email+Push
1021432,1,Easy_Shopping,Value,New,1,1,1,0,0,243.96,1.Email-only
1021433,2,One_Stop_Low_Price,Convenience,Lapsing,1,0,1,0,0,1.98,1.Email-only
1021434,3,Easy_Eating,Value,Occasional,0,0,1,1,1,152.44,7.Email+Push+SMS
1021435,6,Healthy_Foodies,Premium,New,0,1,1,0,0,103.5,1.Email-only
1021436,3,One_Stop_Low_Price,Premium,Occasional,1,0,1,1,1,255.98,7.Email+Push+SMS
1021437,1,Easy_Shopping,Value,Loyal,0,1,1,0,0,24.88,1.Email-only
1021438,2,Easy_Eating,Wellness,Occasional,1,1,1,0,1,7.81,5.Email+SMS
1021439,3,Healthy_Foodies,Convenience,New,1,1,1,1,0,154.73,4.Email+Push
1021440,1,Easy_Eating,Value,New,0,1,1,1,0,38.34,4.Email+Push
1021441,4,Easy_Eating,Value,Lapsing,0,0,1,0,0,99.53,1.Email-only
1021443,5,Easy_Eating,Premium,Lapsing,0,0,1,1,0,78.25,4.Email+Push
1021444,5,Healthy_Foodies,Convenience,Loyal,0,1,1,1,0,49.55,4.Email+Push
1021445,6,Easy_Eating,Convenience,Occasional,0,0,1,0,1,34.63,5.Email+SMS
1021446,1,Scratch_Foodies,Premium,New,1,0,1,0,0,185.51,1.Email-only
1021447,4,Healthy_Foodies,Wellness,New,1,0,1,0,0,81.94,1.Email-only
1021448,5,Chasing_Price,Family,New,0,0,0,1,0,26.09,2.Push-only
1021449,3,Easy_Eating,Family,Loyal,0,0,1,1,0,22.29,4.Email+Push
1021450,1,One_Stop_Low_Price,Value,New,0,1,0,1,0,6.01,2.Push-only
1021451,1,Scratch_Foodies,Convenience,Loyal,1,0,0,0,1,62.9,3.SMS-only
1021452,4,Scratch_Foodies,Family,Occasional,0,1,1,1,0,57.91,4.Email+Push
1021453,3,Scratch_Foodies,Family,Loyal,0,0,1,1,1,17.95,7.Email+Push+SMS
1021454,7,One_Stop_Low_Price,Convenience,New,1,1,1,1,0,127.82,4.Email+Push
1021457,8,One_Stop_Low_Price,Wellness,Loyal,0,1,1,0,0,56.64,1.Email-only
1021458,5,Chasing_Price,Wellness,Loyal,0,0,1,1,1,71.16,7.Email+Push+SMS
1021459,1,Easy_Eating,Value,Loyal,0,1,1,1,0,113.09,4.Email+Push
1021460,1,Chasing_Price,Value,Lapsing,0,1,0,1,0,37.85,2.Push-only
1021461,6,Scratch_Foodies,Convenience,Loyal,0,0,1,0,0,18.01,1.Email-only
1021462,2,Easy_Shopping,Family,Occasional,0,0,1,0,1,32.53,5.Email+SMS
1021463,7,Easy_Shopping,Wellness,Lapsing,0,0,1,0,0,40.18,1.Email-only
1021464,1,Easy_Eating,Convenience,Loyal,0,1,1,1,1,13.11,7.Email+Push+SMS
1021465,1,Easy_Eating,Premium,Occasional,0,1,1,0,0,37.41,1.Email-only
1021466,5,Healthy_Foodies,Value,Occasional,0,0,1,0,0,86.56,1.Email-only
1021467,6,Chasing_Price,Convenience,Lapsing,0,1,1,0,0,36.55,1.Email-only
1021468,6,Easy_Eating,Value,Loyal,0,1,1,0,0,43.23,1.Email-only
1021469,1,Easy_Eating,Family,Loyal,0,1,1,0,0,17.77,1.Email-only
1021470,3,One_Stop_Low_Price,Convenience,New,0,0,1,0,1,16.84,5.Email+SMS
1021471,4,Scratch_Foodies,Wellness,New,1,0,1,1,0,90.53,4.Email+Push
1021472,7,Healthy_Foodies,Family,Loyal,1,1,0,1,0,106.92,2.Push-only
1021473,2,Easy_Eating,Convenience,Loyal,0,0,1,1,0,140.07,4.Email+Push
1021474,4,Easy_Eating,Convenience,Loyal,0,1,1,0,0,24.64,1.Email-only
1021475,1,Healthy_Foodies,Convenience,Lapsing,0,0,1,0,0,140.48,1.Email-only
1021476,5,Easy_Eating,Family,Lapsing,1,1,1,1,0,35.78,4.Email+Push
1021477,1,Easy_Eating,Convenience,Lapsing,1,1,1,1,0,68.24,4.Email+Push
1021479,1,Healthy_Foodies,Convenience,Loyal,1,1,1,1,0,16.84,4.Email+Push
1021480,5,Scratch_Foodies,Family,Occasional,1,0,0,1,1,150.62,6.Push+SMS
1021481,5,One_Stop_Low_Price,Value,Lapsing,0,0,1,0,0,59.79,1.Email-only
1021482,2,Chasing_Price,Family,Occasional,0,0,1,1,0,33.13,4.Email+Push
1021483,2,Healthy_Foodies,Value,Lapsing,0,1,1,1,1,42.95,7.Email+Push+SMS
1021484,4,Easy_Shopping,Wellness,Lapsing,1,1,1,1,0,26.66,4.Email+Push
1021485,4,One_Stop_Low_Price,Value,Loyal,0,1,1,0,0,9.66,1.Email-only
1021486,5,Scratch_Foodies,Premium,Occasional,0,0,1,1,1,210.17,7.Email+Push+SMS
1021487,4,Easy_Eating,Value,New,1,0,1,1,0,12.76,4.Email+Push
1021488,1,Scratch_Foodies,Convenience,New,1,0,1,0,0,51.81,1.Email-only
1021489,7,Chasing_Price,Convenience,New,1,1,1,0,0,43.98,1.Email-only
1021490,1,Chasing_Price,Value,Lapsing,0,1,1,1,1,190.96,7.Email+Push+SMS
1021491,4,Easy_Eating,Convenience,Loyal,1,0,0,1,0,129.5,2.Push-only
1021492,7,Chasing_Price,Wellness,Occasional,0,1,0,0,1,83.42,3.SMS-only
1021493,7,Easy_Shopping,Family,Occasional,1,1,1,0,0,91.61,1.Email-only
1021494,1,Healthy_Foodies,Family,Loyal,0,0,1,0,0,137.5,1.Email-only
1021495,2,One_Stop_Low_Price,Convenience,Loyal,0,1,1,1,0,51.66,4.Email+Push
1021496,4,Easy_Eating,Family,Loyal,0,0,1,0,0,56.39,1.Email-only
1021497,2,Easy_Eating,Value,Loyal,0,1,1,0,0,31.2,1.Email-only
1021498,5,Chasing_Price,Premium,Lapsing,1,1,1,1,0,74.82,4.Email+Push
1021499,3,Easy_Eating,Value,Loyal,0,0,0,1,0,124.19,2.Push-only
1021500,2,Easy_Shopping,Value,Lapsing,0,1,0,1,0,10.53,2.Push-only
1021501,3,Chasing_Price,Wellness,Loyal,0,1,1,1,1,28.1,7.Email+Push+SMS
1021502,5,Healthy_Foodies,Family,Loyal,0,1,1,0,0,18.13,1.Email-only
1021503,5,Chasing_Price,Value,Occasional,0,0,1,0,0,17.53,1.Email-only
1021504,2,Easy_Eating,Wellness,Lapsing,1,1,1,0,1,15.21,5.Email+SMS
1021505,1,Healthy_Foodies,Value,Lapsing,1,1,1,1,0,8.72,4.Email+Push
1021506,2,Chasing_Price,Convenience,Occasional,1,0,1,1,1,80.11,7.Email+Push+SMS
1021507,4,Scratch_Foodies,Convenience,Loyal,0,0,1,0,1,114.23,5.Email+SMS
1021508,5,One_Stop_Low_Price,Value,Lapsing,0,1,1,0,0,27.7,1.Email-only
1021509,7,Healthy_Foodies,Convenience,Lapsing,0,0,1,0,0,27.39,1.Email-only
1021510,8,Easy_Eating,Value,Occasional,0,1,1,1,0,9.88,4.Email+Push
1021511,3,Healthy_Foodies,Value,Loyal,0,1,1,0,1,64.67,5.Email+SMS
1021512,7,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,66.41,1.Email-only
1021513,2,Chasing_Price,Value,Loyal,1,0,1,1,0,48.55,4.Email+Push
1021514,4,Easy_Shopping,Value,Occasional,1,1,1,1,0,122.13,4.Email+Push
1021515,3,Chasing_Price,Value,Loyal,0,0,1,0,0,3.38,1.Email-only
1021516,5,Healthy_Foodies,Convenience,Occasional,0,1,1,0,0,32.61,1.Email-only
1021517,5,Easy_Eating,Wellness,Occasional,0,0,1,1,0,192.32,4.Email+Push
1021518,2,Scratch_Foodies,Convenience,Occasional,0,1,1,0,0,174.71,1.Email-only
1021519,7,Easy_Shopping,Family,Lapsing,0,0,1,0,0,71.88,1.Email-only
1021520,7,Scratch_Foodies,Family,New,0,1,1,0,0,77.38,1.Email-only
1021521,7,Easy_Eating,Family,Loyal,1,0,1,0,1,37.0,5.Email+SMS
1021522,3,Scratch_Foodies,Value,New,1,0,1,1,1,98.71,7.Email+Push+SMS
1021523,8,One_Stop_Low_Price,Family,Loyal,0,1,1,0,0,20.93,1.Email-only
1021524,5,Scratch_Foodies,Premium,Occasional,0,0,1,0,0,232.25,1.Email-only
1021525,4,Easy_Eating,Convenience,Lapsing,1,1,1,1,0,29.68,4.Email+Push
1021526,3,Healthy_Foodies,Premium,New,0,0,1,1,0,183.65,4.Email+Push
1021527,6,One_Stop_Low_Price,Value,Loyal,0,0,1,1,0,45.35,4.Email+Push
1021528,5,Chasing_Price,Premium,Loyal,0,0,1,0,1,28.2,5.Email+SMS
1021529,4,Scratch_Foodies,Premium,Lapsing,0,1,0,1,0,112.46,2.Push-only
1021530,8,Healthy_Foodies,Premium,Loyal,0,1,0,1,0,56.46,2.Push-only
1021531,2,Chasing_Price,Premium,Lapsing,0,0,1,0,0,47.75,1.Email-only
1021532,4,Healthy_Foodies,Convenience,Occasional,0,1,1,0,1,14.57,5.Email+SMS
1021534,3,Easy_Eating,Family,Occasional,1,1,1,0,0,21.42,1.Email-only
1021535,2,Chasing_Price,Wellness,Loyal,0,1,1,0,0,63.3,1.Email-only
1021536,2,One_Stop_Low_Price,Wellness,Loyal,1,0,1,1,0,206.0,4.Email+Push
1021537,3,Scratch_Foodies,Wellness,Loyal,0,0,1,1,0,25.18,4.Email+Push
1021538,1,Scratch_Foodies,Value,Lapsing,0,1,1,0,0,19.32,1.Email-only
1021539,1,Easy_Eating,Family,New,1,1,1,1,1,70.86,7.Email+Push+SMS
1021540,5,Chasing_Price,Wellness,Lapsing,1,0,0,0,1,27.24,3.SMS-only
1021541,2,Healthy_Foodies,Wellness,Occasional,0,0,1,0,0,245.85,1.Email-only
1021542,1,One_Stop_Low_Price,Value,Loyal,0,0,1,1,0,11.08,4.Email+Push
1021543,1,Chasing_Price,Value,Loyal,1,1,1,0,0,29.7,1.Email-only
1021544,1,One_Stop_Low_Price,Convenience,Loyal,1,1,1,0,0,40.8,1.Email-only
1021545,1,Easy_Eating,Family,Loyal,0,1,1,1,0,169.54,4.Email+Push
1021546,7,Scratch_Foodies,Value,Lapsing,0,0,1,1,0,27.26,4.Email+Push
1021547,4,Healthy_Foodies,Family,Lapsing,0,1,1,1,0,42.79,4.Email+Push
1021548,3,Chasing_Price,Family,New,0,0,0,1,0,75.79,2.Push-only
1021550,1,Easy_Eating,Premium,Occasional,0,1,1,0,0,16.26,1.Email-only
1021551,5,Easy_Eating,Value,Loyal,0,1,1,0,0,80.7,1.Email-only
1021552,8,Easy_Eating,Convenience,Occasional,0,1,1,0,0,78.85,1.Email-only
1021553,1,Chasing_Price,Convenience,Occasional,0,1,1,0,0,79.17,1.Email-only
1021554,1,Easy_Shopping,Value,New,0,0,1,1,0,44.86,4.Email+Push
1021555,4,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,0,19.65,1.Email-only
1021556,1,Scratch_Foodies,Convenience,New,0,1,1,0,1,39.87,5.Email+SMS
1021557,1,Easy_Shopping,Convenience,Loyal,0,0,1,1,0,30.15,4.Email+Push
1021559,4,Chasing_Price,Wellness,Occasional,0,1,1,1,1,51.65,7.Email+Push+SMS
1021560,2,Chasing_Price,Value,Occasional,1,1,1,1,0,30.85,4.Email+Push
1021562,1,Healthy_Foodies,Value,Lapsing,0,0,1,0,0,27.0,1.Email-only
1021563,2,Healthy_Foodies,Value,Loyal,1,1,1,0,0,69.77,1.Email-only
1021564,5,One_Stop_Low_Price,Convenience,Occasional,0,0,0,1,0,52.48,2.Push-only
1021565,4,Scratch_Foodies,Wellness,Occasional,0,0,1,0,1,32.11,5.Email+SMS
1021566,4,Easy_Shopping,Value,Occasional,1,1,1,1,0,24.2,4.Email+Push
1021567,5,Easy_Shopping,Family,Loyal,0,0,1,1,0,94.01,4.Email+Push
1021568,4,Healthy_Foodies,Value,New,0,1,1,0,0,55.01,1.Email-only
1021570,4,Scratch_Foodies,Value,Loyal,1,0,1,0,1,99.9,5.Email+SMS
1021571,3,Chasing_Price,Convenience,Loyal,0,1,1,0,1,66.71,5.Email+SMS
1021572,5,Healthy_Foodies,Premium,Lapsing,0,1,1,0,0,231.0,1.Email-only
1021573,2,Easy_Eating,Value,Loyal,1,0,1,0,0,112.98,1.Email-only
1021574,5,Chasing_Price,Value,Occasional,1,0,0,1,0,11.27,2.Push-only
1021575,2,Chasing_Price,Family,Lapsing,0,0,1,0,0,66.07,1.Email-only
1021576,3,Easy_Shopping,Convenience,Loyal,0,1,1,1,0,25.11,4.Email+Push
1021577,5,Easy_Eating,Convenience,New,0,0,1,1,0,20.37,4.Email+Push
1021578,4,Easy_Shopping,Wellness,Occasional,0,1,1,1,0,13.21,4.Email+Push
1021579,1,Scratch_Foodies,Convenience,New,0,0,1,1,0,33.61,4.Email+Push
1021580,3,Easy_Shopping,Wellness,Lapsing,1,1,1,0,1,86.68,5.Email+SMS
1021581,6,Chasing_Price,Family,New,1,1,1,1,0,57.44,4.Email+Push
1021582,8,One_Stop_Low_Price,Family,New,0,1,1,0,1,27.8,5.Email+SMS
1021583,3,Easy_Shopping,Convenience,Loyal,1,0,1,0,0,116.88,1.Email-only
1021584,1,Scratch_Foodies,Wellness,Loyal,0,1,1,0,0,35.97,1.Email-only
1021585,2,Easy_Eating,Value,Loyal,1,1,1,1,0,29.73,4.Email+Push
1021586,3,Easy_Eating,Convenience,Occasional,0,1,1,0,1,34.39,5.Email+SMS
1021587,1,One_Stop_Low_Price,Premium,Lapsing,1,1,0,1,1,63.23,6.Push+SMS
1021588,6,One_Stop_Low_Price,Value,Loyal,0,0,1,1,0,39.76,4.Email+Push
1021589,3,Easy_Eating,Family,Loyal,1,0,1,0,0,58.89,1.Email-only
1021590,3,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,1,9.47,5.Email+SMS
1021593,3,Easy_Eating,Value,Loyal,1,0,1,0,0,63.99,1.Email-only
1021594,3,Easy_Shopping,Convenience,Occasional,1,0,0,1,1,104.6,6.Push+SMS
1021595,2,Easy_Eating,Family,Loyal,0,1,1,0,0,40.02,1.Email-only
1021596,4,Easy_Shopping,Convenience,New,0,1,1,0,0,16.41,1.Email-only
1021597,3,Scratch_Foodies,Convenience,Lapsing,1,1,1,1,1,81.14,7.Email+Push+SMS
1021598,4,Chasing_Price,Convenience,Loyal,0,1,1,1,0,66.13,4.Email+Push
1021599,7,Scratch_Foodies,Wellness,Loyal,0,1,1,0,0,12.9,1.Email-only
1021600,2,Easy_Shopping,Family,Occasional,0,1,1,0,0,87.65,1.Email-only
1021601,3,Chasing_Price,Convenience,Loyal,0,1,1,0,0,20.42,1.Email-only
1021602,6,Chasing_Price,Value,Loyal,0,1,1,0,0,6.37,1.Email-only
1021603,2,Easy_Shopping,Convenience,Loyal,0,1,1,0,0,36.17,1.Email-only
